F,0.500000,0.370000,0.135000,0.450000,0.171500,0.105500,0.155000,9.000000
I,0.625000,0.465000,0.155000,0.972000,0.404000,0.184500,0.350000,14.000000
I,0.430000,0.345000,0.115000,0.429500,0.212000,0.108000,0.109000,8.000000
F,0.680000,0.570000,0.205000,1.842000,0.625000,0.408000,0.650000,20.000000
M,0.530000,0.415000,0.120000,0.706000,0.335500,0.163500,0.134500,9.000000
M,0.535000,0.420000,0.130000,0.805500,0.301000,0.181000,0.280000,14.000000
F,0.550000,0.415000,0.180000,1.165500,0.502000,0.301000,0.311000,9.000000
I,0.235000,0.170000,0.065000,0.062500,0.023000,0.014000,0.022000,6.000000
M,0.640000,0.565000,0.230000,1.521000,0.644000,0.372000,0.406000,15.000000
I,0.550000,0.430000,0.145000,0.712000,0.302500,0.152000,0.225000,10.000000
M,0.570000,0.470000,0.155000,1.186000,0.635500,0.231500,0.277000,10.000000
I,0.530000,0.420000,0.140000,0.676500,0.256000,0.185500,0.208000,9.000000
F,0.440000,0.350000,0.125000,0.403500,0.175000,0.063000,0.129000,9.000000
I,0.535000,0.385000,0.180000,1.083500,0.495500,0.229500,0.304000,8.000000
I,0.435000,0.375000,0.110000,0.415500,0.170000,0.076000,0.145000,8.000000
F,0.500000,0.385000,0.105000,0.498000,0.179500,0.109500,0.170000,17.000000
M,0.480000,0.370000,0.130000,0.643000,0.349000,0.115500,0.135000,8.000000
F,0.655000,0.510000,0.160000,1.092000,0.396000,0.282500,0.370000,14.000000
I,0.600000,0.445000,0.175000,1.057000,0.383000,0.216000,0.355000,16.000000
F,0.570000,0.495000,0.160000,1.091500,0.452000,0.275000,0.315000,14.000000
F,0.725000,0.580000,0.185000,1.523000,0.804500,0.359500,0.437500,9.000000
M,0.155000,0.115000,0.025000,0.024000,0.009000,0.005000,0.007500,5.000000
I,0.480000,0.370000,0.120000,0.536000,0.251000,0.114000,0.150000,8.000000
M,0.725000,0.570000,0.190000,2.330500,1.253000,0.541000,0.520000,9.000000
M,0.610000,0.480000,0.140000,1.031000,0.437500,0.261500,0.270000,8.000000
M,0.525000,0.405000,0.120000,0.755500,0.375500,0.155500,0.201000,9.000000
I,0.210000,0.150000,0.055000,0.045500,0.020000,0.006500,0.013000,4.000000
I,0.290000,0.210000,0.060000,0.119500,0.056000,0.023500,0.030000,6.000000
M,0.600000,0.455000,0.170000,1.191500,0.696000,0.239500,0.240000,8.000000
M,0.620000,0.460000,0.160000,0.950500,0.491500,0.200000,0.228000,9.000000
I,0.440000,0.365000,0.110000,0.446500,0.213000,0.089000,0.113500,9.000000
F,0.630000,0.480000,0.160000,1.199000,0.526500,0.335000,0.315000,11.000000
M,0.590000,0.460000,0.140000,1.004000,0.496000,0.216500,0.260000,9.000000
M,0.330000,0.255000,0.095000,0.187500,0.073500,0.045000,0.060000,7.000000
M,0.585000,0.455000,0.150000,0.906000,0.409500,0.230000,0.233500,8.000000
M,0.760000,0.605000,0.215000,2.173000,0.801000,0.491500,0.646000,13.000000
M,0.650000,0.500000,0.140000,1.238000,0.616500,0.235500,0.320000,8.000000
F,0.650000,0.545000,0.230000,1.752000,0.560500,0.289500,0.815000,16.000000
I,0.330000,0.230000,0.080000,0.140000,0.056500,0.036500,0.046000,7.000000
I,0.525000,0.390000,0.120000,0.664000,0.311500,0.147000,0.178000,9.000000
I,0.255000,0.195000,0.070000,0.073500,0.025500,0.020000,0.025000,6.000000
M,0.590000,0.460000,0.145000,0.929000,0.380000,0.240000,0.255000,10.000000
F,0.755000,0.625000,0.210000,2.505000,1.196500,0.513000,0.678500,11.000000
M,0.460000,0.380000,0.135000,0.482000,0.207000,0.122500,0.145000,10.000000
F,0.595000,0.465000,0.150000,1.100500,0.541500,0.166000,0.265000,8.000000
M,0.580000,0.460000,0.150000,1.016500,0.491000,0.221000,0.265000,9.000000
M,0.625000,0.495000,0.185000,1.383500,0.710500,0.300500,0.345000,11.000000
F,0.620000,0.490000,0.160000,1.056000,0.493000,0.244000,0.272500,9.000000
I,0.410000,0.305000,0.095000,0.262500,0.100000,0.051500,0.090000,6.000000
M,0.630000,0.485000,0.145000,1.062000,0.506500,0.178500,0.336500,12.000000
F,0.625000,0.500000,0.175000,1.273000,0.564000,0.302000,0.374000,9.000000
F,0.750000,0.570000,0.210000,2.236000,1.109000,0.519500,0.545000,11.000000
I,0.665000,0.500000,0.170000,1.297500,0.603500,0.291000,0.359500,9.000000
F,0.815000,0.650000,0.250000,2.255000,0.890500,0.420000,0.797500,14.000000
I,0.660000,0.525000,0.215000,1.786000,0.672500,0.361500,0.406500,11.000000
I,0.440000,0.330000,0.135000,0.522000,0.170000,0.090500,0.195000,16.000000
I,0.550000,0.420000,0.130000,0.636000,0.294000,0.144000,0.175500,8.000000
M,0.630000,0.505000,0.225000,1.525000,0.560000,0.333500,0.450000,15.000000
F,0.560000,0.435000,0.185000,1.106000,0.422000,0.243500,0.330000,15.000000
M,0.705000,0.560000,0.165000,1.675000,0.797000,0.409500,0.388000,10.000000
F,0.405000,0.305000,0.095000,0.348500,0.145500,0.089500,0.100000,9.000000
I,0.585000,0.460000,0.140000,0.763500,0.326000,0.153000,0.265000,9.000000
F,0.655000,0.515000,0.200000,1.494000,0.725500,0.309000,0.405000,12.000000
I,0.355000,0.270000,0.105000,0.271000,0.142500,0.052500,0.073500,9.000000
I,0.575000,0.450000,0.170000,0.931500,0.358000,0.214500,0.260000,13.000000
I,0.165000,0.115000,0.015000,0.014500,0.005500,0.003000,0.005000,4.000000
I,0.540000,0.405000,0.150000,0.758500,0.307000,0.207500,0.190000,10.000000
M,0.385000,0.300000,0.095000,0.240000,0.088500,0.059000,0.085000,9.000000
I,0.150000,0.100000,0.025000,0.015000,0.004500,0.004000,0.005000,2.000000
M,0.505000,0.400000,0.125000,0.770000,0.273500,0.159000,0.255000,13.000000
I,0.435000,0.330000,0.095000,0.393000,0.219000,0.075000,0.088500,6.000000
F,0.595000,0.455000,0.160000,1.040000,0.452000,0.265500,0.288000,9.000000
M,0.620000,0.490000,0.190000,1.218000,0.545500,0.296500,0.355000,13.000000
I,0.520000,0.380000,0.130000,0.534500,0.237500,0.122000,0.153500,8.000000
M,0.555000,0.440000,0.135000,0.902500,0.380500,0.210500,0.280000,13.000000
F,0.505000,0.380000,0.135000,0.685500,0.361000,0.156500,0.161000,9.000000
I,0.390000,0.295000,0.100000,0.279000,0.115500,0.059000,0.080000,7.000000
M,0.535000,0.430000,0.140000,0.716500,0.285500,0.159500,0.215500,8.000000
I,0.505000,0.390000,0.150000,0.685000,0.362000,0.131000,0.156000,8.000000
I,0.295000,0.215000,0.075000,0.116000,0.037000,0.029500,0.040000,8.000000
F,0.575000,0.445000,0.140000,0.941000,0.384500,0.252000,0.285000,9.000000
I,0.575000,0.450000,0.145000,0.795000,0.364000,0.150500,0.260000,10.000000
M,0.560000,0.435000,0.180000,0.889000,0.360000,0.204000,0.250000,11.000000
M,0.655000,0.515000,0.160000,1.310000,0.553000,0.369000,0.345000,11.000000
F,0.490000,0.380000,0.155000,0.578000,0.239500,0.125500,0.180000,9.000000
I,0.440000,0.340000,0.120000,0.438000,0.211500,0.083000,0.120000,9.000000
I,0.215000,0.170000,0.055000,0.060500,0.020500,0.014000,0.020000,6.000000
M,0.550000,0.425000,0.160000,0.793000,0.343000,0.203500,0.215000,9.000000
M,0.530000,0.410000,0.140000,0.681000,0.309500,0.141500,0.183500,6.000000
F,0.640000,0.475000,0.190000,1.151000,0.436500,0.281000,0.380500,13.000000
M,0.525000,0.395000,0.130000,0.763500,0.337500,0.142500,0.225000,8.000000
M,0.665000,0.535000,0.195000,1.606000,0.575500,0.388000,0.480000,14.000000
I,0.460000,0.345000,0.115000,0.421500,0.189500,0.102000,0.111000,6.000000
M,0.600000,0.470000,0.130000,1.010500,0.423000,0.219000,0.298000,9.000000
I,0.470000,0.355000,0.145000,0.448500,0.156000,0.102000,0.123000,7.000000
F,0.670000,0.525000,0.195000,1.370000,0.606500,0.295500,0.407000,12.000000
I,0.355000,0.270000,0.075000,0.204000,0.304500,0.046000,0.059500,7.000000
I,0.385000,0.280000,0.085000,0.217500,0.097000,0.038000,0.067000,8.000000
I,0.315000,0.235000,0.075000,0.128500,0.051000,0.028000,0.040500,4.000000
M,0.525000,0.420000,0.155000,0.842000,0.428000,0.141500,0.204500,9.000000
F,0.530000,0.415000,0.115000,0.591500,0.233000,0.158500,0.180000,11.000000
I,0.455000,0.325000,0.135000,0.820000,0.400500,0.171500,0.211000,8.000000
M,0.475000,0.375000,0.120000,0.563000,0.252500,0.120500,0.185000,10.000000
F,0.500000,0.440000,0.155000,0.742000,0.202500,0.200500,0.211500,14.000000
I,0.360000,0.265000,0.090000,0.205500,0.096000,0.037000,0.058500,7.000000
F,0.610000,0.485000,0.180000,1.279500,0.573500,0.285500,0.355000,7.000000
F,0.510000,0.370000,0.210000,1.183000,0.508000,0.292000,0.343000,9.000000
F,0.665000,0.535000,0.190000,1.496000,0.577500,0.281500,0.475000,17.000000
F,0.505000,0.390000,0.115000,0.660000,0.304500,0.155500,0.175000,8.000000
I,0.385000,0.280000,0.090000,0.228000,0.102500,0.042000,0.065500,5.000000
F,0.535000,0.425000,0.135000,0.771000,0.376500,0.181500,0.179500,8.000000
M,0.655000,0.540000,0.165000,1.403000,0.695500,0.238500,0.420000,11.000000
M,0.520000,0.415000,0.175000,0.753000,0.258000,0.171000,0.255000,8.000000
F,0.640000,0.480000,0.145000,1.114500,0.508000,0.240000,0.340000,10.000000
I,0.420000,0.310000,0.100000,0.280500,0.112500,0.061500,0.092500,8.000000
F,0.595000,0.485000,0.145000,1.251500,0.503500,0.292500,0.330000,14.000000
I,0.410000,0.300000,0.100000,0.282000,0.125500,0.057000,0.087500,7.000000
F,0.475000,0.375000,0.125000,0.588000,0.237000,0.171500,0.155000,10.000000
M,0.645000,0.485000,0.150000,1.221500,0.569500,0.273500,0.330000,9.000000
I,0.425000,0.345000,0.125000,0.425000,0.160000,0.079500,0.154000,13.000000
M,0.660000,0.500000,0.165000,1.319500,0.667000,0.269000,0.341000,9.000000
F,0.635000,0.520000,0.165000,1.340500,0.506500,0.296000,0.412000,11.000000
M,0.520000,0.425000,0.125000,0.790000,0.372000,0.205000,0.190000,8.000000
M,0.515000,0.390000,0.120000,0.612500,0.302000,0.136500,0.141500,8.000000
M,0.630000,0.490000,0.150000,1.195500,0.584500,0.257000,0.300000,9.000000
I,0.450000,0.340000,0.120000,0.492500,0.241000,0.107500,0.120000,6.000000
F,0.570000,0.455000,0.150000,1.107000,0.540000,0.255000,0.270000,8.000000
F,0.530000,0.425000,0.130000,0.717000,0.211500,0.166000,0.255000,13.000000
I,0.235000,0.160000,0.040000,0.048000,0.018500,0.018000,0.015000,5.000000
M,0.280000,0.205000,0.100000,0.116500,0.054500,0.028500,0.030000,5.000000
I,0.330000,0.255000,0.080000,0.205000,0.089500,0.039500,0.055000,7.000000
M,0.490000,0.395000,0.140000,0.549000,0.221500,0.127500,0.150000,11.000000
F,0.410000,0.305000,0.100000,0.363000,0.173500,0.065000,0.110000,11.000000
I,0.630000,0.475000,0.145000,1.060500,0.516500,0.219500,0.280000,10.000000
F,0.635000,0.510000,0.185000,1.286000,0.526000,0.295000,0.410500,12.000000
M,0.570000,0.435000,0.125000,0.896500,0.383000,0.183500,0.275000,9.000000
F,0.710000,0.575000,0.175000,1.555000,0.646500,0.370500,0.520000,15.000000
M,0.270000,0.195000,0.070000,0.106000,0.046500,0.018000,0.036000,7.000000
F,0.600000,0.470000,0.170000,1.080500,0.499500,0.224500,0.320500,9.000000
M,0.615000,0.490000,0.170000,1.145000,0.491500,0.208000,0.343000,13.000000
I,0.350000,0.265000,0.080000,0.200000,0.090000,0.042000,0.060000,7.000000
F,0.615000,0.470000,0.155000,1.084000,0.588500,0.209000,0.246000,9.000000
M,0.610000,0.470000,0.150000,1.162500,0.565000,0.258000,0.308500,11.000000
I,0.395000,0.290000,0.095000,0.319000,0.138000,0.080000,0.082000,7.000000
M,0.670000,0.500000,0.200000,1.269000,0.576000,0.298500,0.351000,11.000000
I,0.575000,0.450000,0.145000,0.872000,0.467500,0.180000,0.217000,9.000000
M,0.580000,0.460000,0.160000,1.063000,0.513000,0.270500,0.262500,9.000000
M,0.620000,0.470000,0.150000,1.309000,0.587000,0.440500,0.325000,9.000000
F,0.530000,0.425000,0.170000,0.949000,0.348500,0.239500,0.278000,17.000000
I,0.190000,0.140000,0.030000,0.031500,0.012500,0.005000,0.010500,3.000000
M,0.695000,0.550000,0.205000,2.173000,1.133000,0.466500,0.496000,10.000000
M,0.500000,0.400000,0.130000,0.771500,0.370000,0.160000,0.211000,8.000000
M,0.610000,0.365000,0.155000,1.076500,0.488000,0.249000,0.270000,9.000000
I,0.325000,0.250000,0.080000,0.176000,0.059500,0.035500,0.063000,7.000000
F,0.525000,0.410000,0.135000,0.790500,0.406500,0.198000,0.177000,8.000000
F,0.505000,0.375000,0.180000,0.568000,0.232500,0.149500,0.170000,12.000000
M,0.685000,0.520000,0.165000,1.519000,0.699000,0.368500,0.400000,10.000000
M,0.655000,0.545000,0.190000,1.424500,0.632500,0.333000,0.378000,10.000000
I,0.555000,0.430000,0.125000,0.700500,0.339500,0.135500,0.209500,8.000000
M,0.655000,0.550000,0.180000,1.274000,0.586000,0.281000,0.365000,10.000000
M,0.495000,0.385000,0.135000,0.709000,0.211000,0.137500,0.262000,12.000000
M,0.395000,0.305000,0.105000,0.282000,0.097500,0.065000,0.096000,9.000000
M,0.525000,0.410000,0.130000,0.687500,0.343500,0.149500,0.176500,9.000000
I,0.460000,0.360000,0.140000,0.447000,0.161000,0.087000,0.160000,9.000000
M,0.420000,0.340000,0.125000,0.449500,0.165000,0.112500,0.144000,11.000000
M,0.635000,0.495000,0.195000,1.172000,0.445000,0.311500,0.347500,11.000000
M,0.420000,0.325000,0.115000,0.288500,0.100000,0.057000,0.113500,15.000000
I,0.505000,0.355000,0.125000,0.601000,0.250000,0.120500,0.185000,8.000000
F,0.560000,0.435000,0.150000,0.871500,0.475500,0.183500,0.183500,9.000000
